Link,Titulo,Anfitriao,Tempo_Hospedando,Preco_Noite,Noites,Taxa_Limpeza,Preco_Total,Hospedes,Quartos,Camas,Banheiros,Latitude,Longitude,Endereco
https://www.airbnb.com.br/rooms/1048830198891381141?check_in=2026-03-10&check_out=2026-03-15,Paraíso do Amor,Adriana Marcone,2 anos,N/A,N/A,N/A,N/A,3,1,3,1,-7.2676,-34.8043,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1271806075378646890?check_in=2026-03-10&check_out=2026-03-15,Apto na Praia de Jacumã PB pertinho do Maceiozinho,Andréa,1 anos,N/A,N/A,N/A,N/A,6,2,6,2,-7.2892,-34.8021,"Rua dos Guarapes, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/924786200044532059?check_in=2026-03-10&check_out=2026-03-15,Apartamento Praia de Carapibus,Francisco,3 anos,N/A,N/A,N/A,N/A,5,2,2,2,-7.2998,-34.7999,"Rua Luiz Caldas de Sa Bento, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/45745056?check_in=2026-03-10&check_out=2026-03-15,"TOP, MARAVILHOSO APARTAMENTO EM CARAPIBUS, CONDE",Aurora Costa,N/A,N/A,N/A,N/A,N/A,4,1,2,1,-7.29992,-34.8002,"Rua Luiz Caldas de Sa Bento, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1535523988472901557?check_in=2026-03-10&check_out=2026-03-15,Paraíso no Litoral Sul – João Pessoa,Ana Paula,1 anos,N/A,N/A,N/A,N/A,6,2,5,1,-7.22243,-34.83867,"Policia Estadual, Rodovia Ministro Abelardo Jurema Araújo, Muçumagro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58067-241, Brasil"
https://www.airbnb.com.br/rooms/52554408?check_in=2026-03-10&check_out=2026-03-15,"Flat Tabatinga Nord Luxxor, com vista para o mar",Izaura Rayssa,4 anos,N/A,N/A,N/A,N/A,5,1,2,1,-7.31479,-34.80215,"Rua Ouricuri, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1524016094154536560?check_in=2026-03-10&check_out=2026-03-15,"Apartamento temporada João Pessoa, Prox Praias sul",Janderlan,N/A,N/A,N/A,N/A,N/A,5,2,1,1,-7.21653,-34.85488,"Rua Ex-Combatente José do Patrocínio de Carvalho, Gramame, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58067-235, Brasil"
https://www.airbnb.com.br/rooms/27449690?check_in=2026-03-10&check_out=2026-03-15,Linda casa de praia Carapibus PB,Alberto Salvatore,11 anos,N/A,N/A,N/A,N/A,12,4,5,4,-7.29904,-34.81002,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1285581571622719429?check_in=2026-03-10&check_out=2026-03-15,Casa de praia em Jacumã,Melissa,1 anos,N/A,N/A,N/A,N/A,6,2,4,2,-7.2695,-34.8089,"Rua Laurice Saussuna da Silva, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/569497971455512334?check_in=2026-03-10&check_out=2026-03-15,Casa agradável em condomínio na Praia de Jacumã!,Jordão,4 anos,N/A,N/A,N/A,N/A,6,2,3,2,-7.29569,-34.81252,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/45726019?check_in=2026-03-10&check_out=2026-03-15,"Casa em Jacumã - Conde, PB",Thadeu Alves,5 anos,N/A,N/A,N/A,N/A,8,2,3,3,-7.28824,-34.81681,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/2294167?check_in=2026-03-10&check_out=2026-03-15,Cobertura Paradisíaca Beira-Mar em Tabatinga,José Ribeiro,10 anos,N/A,N/A,N/A,N/A,8,2,4,3,-7.31475,-34.80165,"Rua Ouricuri, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1592201350722196895?check_in=2026-03-10&check_out=2026-03-15,Casa Jacumã para 13 pessoas,Mayara,3 anos,N/A,N/A,N/A,N/A,13,4,7,3,-7.29833,-34.80933,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1445047988386520809?check_in=2026-03-10&check_out=2026-03-15,Casa dos Corais Paraíba,Casa Dos Corais Paraíba,N/A,N/A,N/A,N/A,N/A,12,3,6,4,-7.29516,-34.8099,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1260104499850881479?check_in=2026-03-10&check_out=2026-03-15,Casa praia Jacumã,Valdison,1 anos,N/A,N/A,N/A,N/A,6,2,5,1,-7.2696,-34.81165,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1282859362783924210?check_in=2026-03-10&check_out=2026-03-15,Casa de veraneio em Jacumã conde pb,Jailma Gomes,1 anos,N/A,N/A,N/A,N/A,10,2,6,2,-7.26953,-34.80833,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1593505026185120057?check_in=2026-03-10&check_out=2026-03-15,Apartamento no Condomínio Mar & Sol,Giulianna,N/A,N/A,N/A,N/A,N/A,5,2,4,1,-7.2955,-34.8082,"PB-008, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/806491772533014133?check_in=2026-03-10&check_out=2026-03-15,A praia Casa,Carolina,3 anos,N/A,N/A,N/A,N/A,12,4,10,4,-7.2977,-34.8019,"Rua Luiz Caldas de Sa Bento, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1231948159394120656?check_in=2026-03-10&check_out=2026-03-15,Bangalô 300m da praia de Carapibus até 8 pessoas,Aryelly,4 anos,N/A,N/A,N/A,N/A,8,2,5,1,-7.2959,-34.8037,"Rua joaquim Francisco I, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1566270435376462863?check_in=2026-03-10&check_out=2026-03-15,Flat Praia do Amor Jacumã PB,Flat Litoral Sul Pb,3 anos,N/A,N/A,N/A,N/A,4,1,2,1,-7.3055,-34.8092,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1175464799896940362?check_in=2026-03-10&check_out=2026-03-15,Encontre o conforto a 100m da praia,Thassyo,2 anos,N/A,N/A,N/A,N/A,5,1,2,1,-7.2875,-34.8023,"Rua Doutor Almir Correia, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1605705492469233014?check_in=2026-03-10&check_out=2026-03-15,Apartamento em Carapibus,Rosilda,N/A,N/A,N/A,N/A,N/A,5,2,3,2,-7.2978,-34.8052,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1587808422181261095?check_in=2026-03-10&check_out=2026-03-15,"Apto novo com vista mar, piscina, wi-fi",Ana Lúcia,N/A,N/A,N/A,N/A,N/A,4,1,1,1,-7.283,-34.8047,"Rua Juraci Soares, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/776112867950047274?check_in=2026-03-10&check_out=2026-03-15,condomínio em praia de Carapibus,Geovana,4 anos,N/A,N/A,N/A,N/A,3,1,2,1,-7.29851,-34.799,"Bar Nativos, Rua Luiz Caldas de Sa Bento, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1217563214053754581?check_in=2026-03-10&check_out=2026-03-15,Casa Strebel,Jessica,N/A,N/A,N/A,N/A,N/A,15,3,12,5,-7.2922,-34.8093,"Rua José Roderico de Almeida, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/614441880499437385?check_in=2026-03-10&check_out=2026-03-15,Paraíso dos sonhos !em Jacumã,Sandra,4 anos,N/A,N/A,N/A,N/A,9,3,2,0,-7.28943,-34.84057,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58322-000, Brasil"
https://www.airbnb.com.br/rooms/24241216?check_in=2026-03-10&check_out=2026-03-15,Elias/Rua de baixo da casa,Tomaz,8 anos,N/A,N/A,N/A,N/A,9,2,8,2,-7.29154,-34.80524,"Rua das Nações, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/551204152098010117?check_in=2026-03-10&check_out=2026-03-15,"Casa Tabatinga com vista mar, Conde PB.",Rufino,N/A,N/A,N/A,N/A,N/A,16,9,12,9,-7.3095,-34.8048,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1585477805144594544?check_in=2026-03-10&check_out=2026-03-15,Pousada Serena Jacumã 3,Aristotele,N/A,N/A,N/A,N/A,N/A,2,1,1,1,-7.2729,-34.81477,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1018823552547097329?check_in=2026-03-10&check_out=2026-03-15,Casa/sitio aconchegante,Lucas,N/A,N/A,N/A,N/A,N/A,9,2,5,2,-7.2918,-34.809,"Rua José Roderico de Almeida, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1177096546996227812?check_in=2026-03-10&check_out=2026-03-15,Casa de praia com piscina -Coqueirinho Litoral Sul,Felipe Lopes,N/A,N/A,N/A,N/A,N/A,7,2,5,2,-7.30013,-34.81025,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1581346277507421666?check_in=2026-03-10&check_out=2026-03-15,Apartamento temporada/diária Carapibus - Beira Mar,Dibs,N/A,N/A,N/A,N/A,N/A,6,2,3,2,-7.30131,-34.79843,"Rua Rodrigo Nunes, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/28255600?check_in=2026-03-10&check_out=2026-03-15,Casa de praia em Carapibus! Lugar aconchegante !,Clara,7 anos,N/A,N/A,N/A,N/A,15,3,14,4,-7.30597,-34.80048,"Rua Rodrigo Nunes, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1596332126294134277?check_in=2026-03-10&check_out=2026-03-15,Apartamento Meio do Caminho / Praias Sul e Norte,Rubens,N/A,N/A,N/A,N/A,N/A,5,2,2,2,-7.21654,-34.83586,"Rua Domingos José da Paixao, Muçumagro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58067-235, Brasil"
https://www.airbnb.com.br/rooms/1472444957997745508?check_in=2026-03-10&check_out=2026-03-15,Flat em Jacumã,Lorena Laurentino,N/A,N/A,N/A,N/A,N/A,4,1,1,1,-7.28193,-34.80126,"Avenida Ilza Ribeiro, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1500049039770149604?check_in=2026-03-10&check_out=2026-03-15,Nu Hostel,Serginho,N/A,N/A,N/A,N/A,N/A,0,8,0,0,-7.2946,-34.80252,"Rua Luiz Caldas de Sa Bento, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1599286114735402992?check_in=2026-03-10&check_out=2026-03-15,"Recanto Carapibus, seu lugar de descanso.",Tacya,N/A,N/A,N/A,N/A,N/A,12,3,6,1,-7.2964,-34.8061,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/38060133?check_in=2026-03-10&check_out=2026-03-15,Lindo Apartamento Defronte do Mar de Carapibus,Aurora Costa,N/A,N/A,N/A,N/A,N/A,4,1,2,1,-7.30052,-34.80055,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1581225713387375134?check_in=2026-03-10&check_out=2026-03-15,Espaço Oba-Oba Carapibus,Emília,3 anos,N/A,N/A,N/A,N/A,12,3,3,4,-7.2894,-34.8403,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58322-000, Brasil"
https://www.airbnb.com.br/rooms/1228598602151063470?check_in=2026-03-10&check_out=2026-03-15,"Casa Aruanda, em Tabatinga",Alessandro,1 anos,N/A,N/A,N/A,N/A,8,4,4,5,-7.3136,-34.8031,"Rua Ouricuri, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/47371530?check_in=2026-03-10&check_out=2026-03-15,"Casa de praia em Tabatinga, PB",Rogerio Kluppel,5 anos,N/A,N/A,N/A,N/A,7,3,5,2,-7.3091,-34.8031,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/41716280?check_in=2026-03-10&check_out=2026-03-15,Casa ampla e agradável no paraíso de Carapibus,Sérgio,6 anos,N/A,N/A,N/A,N/A,16,5,9,5,-7.29853,-34.80009,"Rua Luiz Caldas de Sa Bento, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1567778762292529765?check_in=2026-03-10&check_out=2026-03-15,Praia de Carapibus PB - Casa pé na areia.,Caio Altino,N/A,N/A,N/A,N/A,N/A,2,1,1,1,-7.305,-34.8017,"Rua Rodrigo Nunes, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1355017659969967920?check_in=2026-03-10&check_out=2026-03-15,Casa Seba,Italo Leite,3 anos,N/A,N/A,N/A,N/A,14,6,7,5,-7.29384,-34.80323,"Rua São Fidelis, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/948365634189422947?check_in=2026-03-10&check_out=2026-03-15,"Duplex com vista para o mar e piscina, Litoral Sul",Arnoldo,3 anos,N/A,N/A,N/A,N/A,6,3,4,3,-7.2891,-34.8066,"Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/51714970?check_in=2026-03-10&check_out=2026-03-15,casa na praia/ casavkjacuma/vista para o mar,Eder,4 anos,N/A,N/A,N/A,N/A,10,2,6,2,-7.2893,-34.8059,"Rua dos Tabajaras, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1505154748133349780?check_in=2026-03-10&check_out=2026-03-15,Casa em Jacumã 5 quartos bem espaçosa,Fabio Lacerda,N/A,N/A,N/A,N/A,N/A,15,5,11,4,-7.2905,-34.8073,"Rua Gilvan Melo dos Santos, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/45927918?check_in=2026-03-10&check_out=2026-03-15,Casa em Jacumã com piscina e vista MAR,Katiane,5 anos,N/A,N/A,N/A,N/A,15,4,6,0,-7.29669,-34.81223,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1171187343410499652?check_in=2026-03-10&check_out=2026-03-15,@ap_miranteverdeemar,Paulo,2 anos,N/A,N/A,N/A,N/A,8,1,5,1,-7.2614,-34.8087,"Rua Caxangá, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1318133883311880608?check_in=2026-03-10&check_out=2026-03-15,Casa de Alto Padrão em Conde,Ricardo,1 anos,N/A,N/A,N/A,N/A,5,2,4,3,-7.28937,-34.8031,"Rua das Nações, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1449341951081374610?check_in=2026-03-10&check_out=2026-03-15,Apto na praia de Carapibus,Gabriel,N/A,N/A,N/A,N/A,N/A,7,2,3,2,-7.2865,-34.8226,"Rodovia Contorno de Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/917624912445341241?check_in=2026-03-10&check_out=2026-03-15,Cobertura Vista Mar Carapibus - Cariri Praia,Venicius,3 anos,N/A,N/A,N/A,N/A,4,2,2,2,-7.299,-34.8093,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/41688048?check_in=2026-03-10&check_out=2026-03-15,Casa de Praia em carapibus,Bárbara,N/A,N/A,N/A,N/A,N/A,12,3,6,5,-7.30518,-34.80372,"Rua Rodolfo Cavalcante de Oliveira, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/27546308?check_in=2026-03-10&check_out=2026-03-15,Casa confortável para até dez hóspedes em Jacumã,Dayana,7 anos,N/A,N/A,N/A,N/A,10,2,5,3,-7.28469,-34.80851,"Rua Saquarema, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1479945219573577118?check_in=2026-03-10&check_out=2026-03-15,Casa em carapibus,Vanessa,N/A,N/A,N/A,N/A,N/A,13,2,5,5,-7.2968,-34.8036,"Rua Luís Teixeira de Araujo, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1195797992742481618?check_in=2026-03-10&check_out=2026-03-15,Duplex Conde Vista Mar c/ Máquina lavar roupa.,Lais,2 anos,N/A,N/A,N/A,N/A,10,3,6,2,-7.2838,-34.805,"Rua Antônia Ribeiro, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1038404172165941409?check_in=2026-03-10&check_out=2026-03-15,Casa de praia super confortável,Fabricia Kelly,2 anos,N/A,N/A,N/A,N/A,10,3,3,2,-7.2732,-34.8048,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1252051802588152855?check_in=2026-03-10&check_out=2026-03-15,Casa na praia de Carapibus-PB,Amanda Neves,1 anos,N/A,N/A,N/A,N/A,12,2,2,2,-7.29855,-34.81783,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1596349552763471767?check_in=2026-03-10&check_out=2026-03-15,Praia de coqueirinho,Jacque,N/A,N/A,N/A,N/A,N/A,9,3,8,3,-7.3299,-34.795,"Rua Coqueirinho, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1318277879596813747?check_in=2026-03-10&check_out=2026-03-15,Casa com piscina - Praia do Amor,Juliana Beco,N/A,N/A,N/A,N/A,N/A,10,2,4,5,-7.26682,-34.81267,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/54056310?check_in=2026-03-10&check_out=2026-03-15,"Carapibus Doce Lar ""Lugar Certo pra relaxar""",Flávio,4 anos,N/A,N/A,N/A,N/A,10,0,4,1,-7.2937,-34.81588,"Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil"
https://www.airbnb.com.br/rooms/1586457392900127666?check_in=2026-03-10&check_out=2026-03-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,N/A,N/A,N/A
